class,text
0,Ok then no need to tell me anything i am going to sleep good night
0,Ok try to do week end course in coimbatore.
0,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
0,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
0,If you r @ home then come down within 5 min
0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
0,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? "
0,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho"
0,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
0,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
0,Dunno lei he neva say...
0,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
0,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
0,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
0,"If i let you do this, i want you in the house by 8am."
0,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn"
0,I will reach before ten morning
0,Your pussy is perfect!
0,"Sorry, I'll call later"
0,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
0,No message..no responce..what happend?
0,Also where's the piece
0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
0,Boo. How's things? I'm back at home and a little bored already :-(
0,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries
0,PICK UR FONE UP NOW U DUMB?
0,"Thanks da thangam, i feel very very happy dear. I also miss you da."
0,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
0,"Babe, I'm back ... Come back to me ..."
0,Well you told others you'd marry them...
0,Neshanth..tel me who r u?
0,YO YO YO BYATCH WHASSUP?
0,Oh... Kay... On sat right?
0,Hi! This is Roger from CL. How are you?
0,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
0,Oh oh... Wasted... Den muz chiong on sat n sun liao...
0,Jesus christ bitch I'm trying to give you drugs answer your fucking phone
0,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
0,I'm meeting Darren...
0,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8"
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,Dear where you will be when i reach there
0,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
0,Ok... Thanx... Gd nite 2 ü too...
0,"Come to me right now, Ahmad"
0,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
0,O was not into fps then.
0,Huh means computational science... Y they like dat one push here n there...
0,"Could you not read me, my Love ? I answered you"
0,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... 
0,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala."
0,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
0,Oic... Then better quickly go bathe n settle down...
0,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
0,A bloo bloo bloo I'll miss the first bowl
0,Lmao but its so fun...
0,Oh k k:)but he is not a big hitter.anyway good
0,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
0,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
0,Do you think i can move  &lt;#&gt;  in a week
0,She.s find. I sent you an offline message to know how anjola's now.
0,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
0,How was txting and driving
0,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
0,Really dun bluff me leh... U sleep early too. Nite...
0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
0,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.
0,Oh ya ya. I remember da. .
0,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
0,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
0,I not busy juz dun wan 2 go so early.. Hee.. 
0,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
0,"Great. I'm in church now, will holla when i get out"
0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
0,I donno if they are scorable
0,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
0,"Yes but i dont care! I need you bad, princess!"
0,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight"
0,"Sorry, I'll call later"
0,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
0,Do u knw dis no. &lt;#&gt; ?
0,Then she dun believe wat?
0,K..give back my thanks.
0,I know complain num only..bettr directly go to bsnl offc nd apply for it..
0,Okay. I've seen it. So i should pick it on friday?
0,How much she payed. Suganya.
0,Left dessert. U wan me 2 go suntec look 4 u?
0,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
0,Onum ela pa. Normal than.
0,K.k..how is your sister kids?
0,"Cool, I'll text you when I'm on the way"
0,Nope. Meanwhile she talk say make i greet you.
0,i cant talk to you now.i will call when i can.dont keep calling.
0,Anything lar...
0,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
0,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
0,They will pick up and drop in car.so no problem..
0,S.i think he is waste for rr..
0,He is world famamus....
0,Is there coming friday is leave for pongal?do you get any news from your work place.
0,Lol well don't do it without me. We could have a big sale together.
0,* Am on my way
0,Eat at old airport road... But now 630 oredi... Got a lot of pple...
0,"sry can't talk on phone, with parents"
0,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
0,Ok lor wat time ü finish?
0,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!"
0,Mm i am on the way to railway
0,i dnt wnt to tlk wid u
0,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne."
0,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
0,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
0,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
0,K.:)do it at evening da:)urgent:)
0,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
0,Mm have some kanji dont eat anything heavy ok
0,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
0,Lol that's different. I don't go trying to find every real life photo you ever took.
0,I dont thnk its a wrong calling between us
0,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
0,Aiyah e rain like quite big leh. If drizzling i can at least run home.
0,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
0,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.
0,"Greetings me, ! Consider yourself excused."
0,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.
0,they released another Italian one today and it has a cosign option
0,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget"
0,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
